id_pedido,cpf,valor_pedido,valor_frete,valor_desconto,cupom,endereco_entrega_logradouro,endereco_entrega_numero,endereco_entrega_bairro,endereco_entrega_cidade,endereco_entrega_estado,endereco_entrega_pais,status_pedido,data_pedido
640a8b4f-4271-4e2d-9785-07c8a6a010af,254.107.165-43,736.58,40.05,97.63,CUPOM5BDB219C,Jardim de Gonçalves,5,Bela Vitoria,Vasconcelos do Amparo,DF,Brasil,enviado,2023-12-21
f1915f89-455a-41dd-8bdb-86fab58b3830,461.777.639-55,802.07,34.46,0.00,,Trecho Pimenta,2,Milionario,Pacheco,RO,Brasil,pago,2024-09-01
e4de1cfe-eada-45e6-97aa-f1945ad3bb5d,377.163.275-74,779.84,63.53,101.01,CUPOM1EBFB696,Travessa Caldeira,31,Santa Rosa,Albuquerque do Norte,MS,Brasil,pendente,2024-11-09
9e9fb62d-f594-4fbe-92e0-b785b00b0549,413.689.897-69,672.49,8.41,40.40,CUPOMED2335D9,Via Apollo Moreira,65,Itatiaia,Jesus,MG,Brasil,cancelado,2025-08-26
205e0a0e-3209-4a35-8896-90c918295026,108.565.976-70,619.84,32.64,0.00,,Estrada Machado,528,Vila Mangueiras,Santos,MS,Brasil,enviado,2024-09-29
22efebfd-95a9-4856-a020-bdc7f816a782,490.752.759-52,1934.85,98.05,138.51,CUPOM657FD683,Avenida de Cavalcante,73,Ernesto Nascimento,Aparecida,AC,Brasil,enviado,2024-12-30
24ead1f9-e4ca-4408-9cb6-20bab7121915,301.798.788-78,1061.13,59.82,0.00,,Favela Francisco Duarte,4,Vila Havaí,Barbosa,ES,Brasil,enviado,2024-02-08
486897d3-cc21-4f36-bbee-dcda5667e754,577.375.302-99,323.56,48.72,0.00,,Condomínio Duarte,948,São Cristóvão,Mendes,PE,Brasil,enviado,2024-07-01
0bd0abd9-05a1-45b4-bcf6-a44c379bf4a5,003.459.963-98,1579.15,70.56,0.00,,Parque de Duarte,77,Teixeira Dias,Albuquerque,TO,Brasil,pago,2023-10-10
93842781-27d4-46ce-aa0f-f3ecbb71fd55,391.654.080-33,511.62,13.17,0.00,,Praia Rebeca Brito,156,São Damião,Vargas do Amparo,PE,Brasil,entregue,2024-12-31
adffecb6-93f2-445d-83bf-808d15821fc2,348.583.289-65,1781.09,60.19,0.00,,Setor de Alves,35,Mineirão,Pires de Farias,RR,Brasil,enviado,2025-05-10
77922a68-0034-4eca-ad50-335d463af3c0,705.870.105-57,1075.19,12.15,0.00,,Feira da Rocha,507,Nova Pampulha,Alves de Macedo,PB,Brasil,pago,2024-06-14
115df21e-a534-4aa7-9fd1-110e79e0a408,819.195.417-13,517.74,51.71,0.00,,Distrito Fernanda Casa Grande,30,Santa Tereza,Teixeira de Mendonça,RJ,Brasil,entregue,2025-06-18
56e0c2a1-ff4d-415b-97a5-cc8958bac345,269.074.078-32,1980.15,69.22,349.56,CUPOM5B9243EF,Morro Câmara,306,Alípio De Melo,Pimenta,DF,Brasil,pendente,2025-06-15
d001ad27-fd71-4ee3-8d84-fb9ace1ba464,293.315.118-02,429.87,60.00,30.69,CUPOMAB307A05,Viela de Sousa,7,Lagoinha Leblon,Albuquerque da Prata,SP,Brasil,enviado,2024-08-13
661f4969-4d2d-4a41-b153-d4f422c21deb,938.295.360-62,1965.41,36.56,0.00,,Loteamento de Santos,95,Paraíso,Teixeira,TO,Brasil,enviado,2025-07-22
3c3d63a9-fcbd-47aa-8d79-14d63828ab59,401.807.528-71,1156.54,59.05,0.00,,Lago de Correia,46,São José,Fonseca,MG,Brasil,pendente,2024-10-10
1e95d2f4-a7bb-40a3-a92a-3419a92693bf,010.516.156-19,703.96,35.64,0.00,,Recanto de Porto,2,Vila São Gabriel Jacui,Peixoto de Fonseca,RO,Brasil,cancelado,2025-07-22
79442466-3772-4192-bfa6-4f0ea77856ba,135.186.593-05,1282.69,65.20,0.00,,Distrito de Aparecida,717,São Cristóvão,Souza,ES,Brasil,pendente,2024-06-29
df4e816d-0d7e-4d84-9704-b41ef3953bc2,617.702.597-04,795.29,85.04,127.89,CUPOMB5F8B701,Lagoa de Rocha,53,Santa Inês,Camargo do Galho,PR,Brasil,cancelado,2025-02-20
2a63a070-523e-4657-a643-78c343e644ac,386.482.192-56,689.02,15.66,0.00,,Lagoa Gomes,30,Vila São Rafael,Lima das Flores,PB,Brasil,pendente,2025-09-11
0163e62f-5cd8-4bd9-b878-7b674ed72c34,051.567.551-72,826.34,22.62,0.00,,Jardim de Cassiano,60,Coração Eucarístico,Vieira,AP,Brasil,pago,2024-08-08
8c8050c2-ea1d-4464-89fe-becd1bc1e7ce,578.109.738-40,1411.04,86.96,0.00,,Passarela de Siqueira,71,Vila Independencia 3ª Seção,Abreu Alegre,PB,Brasil,cancelado,2023-11-11
8dec6b1e-2682-4107-9148-16b3cea4b00a,724.087.768-14,1390.06,77.85,0.00,,Trecho Elisa Mendonça,11,Jardim Guanabara,Novais de Ferreira,AL,Brasil,enviado,2025-06-27
cd709d5c-007a-46cc-97f4-f3b71230a721,162.115.649-76,577.26,23.93,0.00,,Avenida Calebe Cirino,19,Itapoa,da Cruz Alegre,CE,Brasil,enviado,2024-09-05
4055380e-4e8b-487f-a4d7-5af199cb5884,500.596.475-34,1552.98,45.57,0.00,,Largo Luiz Felipe da Rosa,38,Vila Madre Gertrudes 2ª Seção,Pastor do Oeste,CE,Brasil,enviado,2024-11-24
9e0432ac-2a67-4532-9a95-65d8ccb4f8c2,148.602.836-16,641.24,32.45,0.00,,Recanto de Aparecida,26,Vila Jardim Montanhes,Cunha do Sul,RO,Brasil,pendente,2024-03-10
0158a6e9-1a46-4fb3-af8b-871304d5388a,423.579.414-60,314.66,74.50,0.00,,Conjunto Alícia Araújo,15,São Jorge 2ª Seção,da Rocha Grande,RR,Brasil,cancelado,2024-03-12
ccbb2b9a-a779-4456-a345-2db4687c3828,217.755.378-21,60.56,58.14,0.00,,Via Correia,52,Vila Minaslandia,Cassiano das Flores,BA,Brasil,entregue,2023-11-06
2345bb24-3d95-44a4-a135-cfb2c2a4ae45,494.481.634-72,125.80,16.91,0.00,,Viela Luigi Moraes,59,Brasil Industrial,Ribeiro,MG,Brasil,enviado,2024-01-10
0171a5c6-d156-472f-bb3c-eb8ed5b54dd1,922.458.125-01,1975.32,38.89,0.00,,Via de Guerra,7,Vila Oeste,Dias,MG,Brasil,cancelado,2025-07-28
a48f7e18-6a1b-4af7-890f-c5b08bfe6f04,884.043.699-30,1718.17,81.70,0.00,,Colônia Isabela Camargo,39,São Gabriel,Costela,RO,Brasil,pendente,2025-09-26
f886d4fc-d372-452e-9986-b59ce4fce3c4,464.416.309-28,1525.19,9.56,279.92,CUPOMBEDCC6C1,Vila Gustavo Siqueira,4,Vila São Geraldo,Rezende da Serra,GO,Brasil,entregue,2025-03-30
35b63280-b776-48e1-bb08-2837cb8cbf9a,464.011.687-96,1023.39,26.42,0.00,,Viela Albuquerque,71,Vila Real 2ª Seção,Ribeiro,BA,Brasil,entregue,2025-07-17
a65e297c-230d-4f93-8de1-c7d8932f4d64,097.490.464-70,656.36,68.36,0.00,,Condomínio Ana Vitória Castro,364,Parque São José,Duarte,CE,Brasil,enviado,2025-08-11
22ad8df2-a433-45d9-9823-c1c66ea93316,631.335.243-18,261.13,45.37,0.00,,Núcleo Natália Camargo,485,Vila Fumec,Melo de Mendonça,RR,Brasil,cancelado,2025-03-09
4c9becf3-9162-4758-a0d4-22c71e7fdc80,374.938.267-71,1042.93,99.98,0.00,,Aeroporto Vitor Pires,58,São Bento,Fogaça,BA,Brasil,enviado,2024-12-29
d82eb770-484d-42b9-9579-26e361b87b72,821.364.930-35,748.74,15.10,0.00,,Distrito Cavalcanti,83,Floresta,Montenegro,MS,Brasil,pendente,2023-11-28
fcd34c49-c00e-41a0-8f7c-d194d87309e6,010.516.156-19,546.81,5.41,0.00,,Largo de Monteiro,14,Manacas,Mendonça,PR,Brasil,pendente,2025-04-22
77cdd60f-03a2-48f9-86b3-64b8e1f38bce,806.612.830-57,1709.32,78.80,0.00,,Colônia Aragão,94,Ventosa,Andrade,PA,Brasil,enviado,2024-06-05
b24c4a0e-4141-4729-b0f0-24bef3af3105,778.514.144-10,1375.94,68.85,89.93,CUPOMA26C38F0,Quadra Maya Fogaça,498,Santa Rita De Cássia,Garcia do Amparo,AM,Brasil,entregue,2024-11-20
1420230b-b4fd-4688-8bf8-553bcb1e48ee,199.197.099-34,207.88,73.12,0.00,,Estrada Moraes,42,Paulo Vi,Aragão de Moraes,MG,Brasil,pago,2024-05-14
24288d7b-c8ae-4a19-baca-f436533b98f0,154.554.840-21,1686.30,26.34,0.00,,Avenida Cassiano,2,Santa Cruz,Carvalho,AP,Brasil,enviado,2024-07-29
f5b73dbb-1e3a-487b-ab19-f613957c8475,811.924.951-83,447.74,22.97,0.00,,Rua de Ferreira,11,Europa,Leão,AM,Brasil,enviado,2023-10-14
1c8b3f3a-bf7e-4820-b99f-5876d095171a,847.118.570-76,1914.47,45.81,0.00,,Estação Luiz Fernando das Neves,74,Aguas Claras,Mendonça da Serra,PI,Brasil,cancelado,2023-11-02
f1532c77-fa9f-43ec-ae8c-0b99cdf12c3a,478.025.409-87,1411.84,68.20,0.00,,Feira Maya Rezende,739,Vila Madre Gertrudes 4ª Seção,Melo das Flores,RR,Brasil,pago,2024-07-03
8dfffe35-bcd4-4e9f-8880-b88d1ed15563,593.145.783-82,1041.87,79.10,0.00,,Conjunto Lucas Gabriel Montenegro,41,Cidade Nova,Andrade do Campo,MT,Brasil,entregue,2025-05-14
e1582f0a-26c4-489b-a9d4-1c20f4fff0cc,898.488.482-77,628.94,47.19,0.00,,Jardim de Fernandes,383,São Luiz,Fernandes,RN,Brasil,cancelado,2025-03-21
e74e844b-6877-47bb-8a82-8c95861158c6,031.247.968-81,1282.83,25.94,0.00,,Vereda Câmara,45,Vila Calafate,Nunes,RO,Brasil,pendente,2024-03-02
e639c397-2dda-4bba-b1c7-7ba1ff7dac37,827.117.459-04,1692.26,93.28,317.91,CUPOM8055B5A4,Vale Isabela Porto,35,Bernadete,Cavalcanti,RS,Brasil,entregue,2023-10-08
cccea284-4ec6-4dcb-8e05-bfdf2ac74ea9,800.600.673-47,463.57,80.97,0.00,,Pátio Ramos,35,Candelaria,da Rosa das Flores,AP,Brasil,entregue,2023-10-23
05b0591a-a94d-47ad-b400-5bdabcecba17,732.297.799-91,1816.01,52.93,0.00,,Vereda de da Paz,89,Nazare,Nascimento,ES,Brasil,entregue,2023-10-09
b25a5917-7efc-48b4-926c-19e46f73f697,485.742.400-34,848.04,30.46,0.00,,Sítio Rezende,97,Vila Ouro Minas,Caldeira,PI,Brasil,entregue,2025-05-25
e8261460-562c-4403-9fe7-7ab08804da7a,026.920.313-19,52.13,34.86,0.00,,Estrada Lucas Gabriel Araújo,36,Alta Tensão 1ª Seção,Nogueira do Galho,DF,Brasil,entregue,2024-06-29
478a725c-127f-4128-8272-49078166ceb8,368.449.412-67,979.16,98.51,0.00,,Loteamento de Rocha,13,Beira Linha,Rodrigues,MA,Brasil,pendente,2024-08-22
9f1ee50b-033c-4eb0-9dd7-a0487139c423,523.552.852-89,473.19,12.55,0.00,,Praia da Conceição,58,Vista Do Sol,Nogueira,ES,Brasil,enviado,2024-11-26
504acbea-1f66-433a-9ddf-6e8fcc2cbb73,689.511.048-79,1192.55,62.98,0.00,,Passarela de Barros,974,Tres Marias,da Luz,MG,Brasil,pendente,2024-06-04
44efcd27-19c2-4f29-abd3-c85dcffd4827,269.383.325-76,1242.02,56.31,0.00,,Sítio de das Neves,43,Rio Branco,Gonçalves,MT,Brasil,cancelado,2024-02-14
dbeaf85a-3fc4-4856-b551-ec8d7701b0b5,248.751.748-98,1266.01,35.55,0.00,,Feira de Rodrigues,120,Conjunto Califórnia I,Brito Paulista,SP,Brasil,pago,2024-09-01
a55f229c-09fc-4a35-93d2-c47c9a110f96,014.683.468-23,1712.20,41.74,0.00,,Trecho Cecilia Ramos,1,São João Batista,Macedo,PA,Brasil,entregue,2024-01-18
52c088b4-7b11-4ab9-b326-f5e192ba1ad7,122.995.978-43,1013.73,92.03,0.00,,Vila Brito,4,Bela Vitoria,Caldeira da Prata,RN,Brasil,entregue,2024-11-16
99c16846-d8c3-44a4-9347-d5b8b22fac46,848.062.498-58,814.50,61.22,0.00,,Ladeira Alexia Cardoso,1,Concórdia,Almeida,AM,Brasil,cancelado,2024-03-20
dddb371c-1bff-4b5a-b7c2-631ab210f927,618.856.325-01,1715.41,85.62,0.00,,Rodovia Souza,95,João Pinheiro,Mendonça,SC,Brasil,entregue,2025-05-10
eb067d6e-47fc-4f1c-8714-ae6aa41a4dcd,993.137.527-10,1049.69,74.07,0.00,,Favela Ana Júlia Rezende,954,Santa Inês,Nascimento Grande,PB,Brasil,enviado,2025-05-07
9af79175-2dba-4f06-bc75-782feabb1296,394.518.045-14,1823.84,68.74,350.41,CUPOM6F1BA895,Praça Sousa,52,Vila Antena Montanhês,Vasconcelos,SE,Brasil,pago,2024-07-19
1416fd77-b86a-42e7-a2d7-50c09a27cedf,963.293.824-48,651.53,53.86,0.00,,Pátio de Santos,86,João Alfredo,Moura,PI,Brasil,enviado,2025-02-18
34941290-764b-4ced-aef8-6fa4cb8879a6,648.107.724-89,1353.36,14.82,0.00,,Viela Matheus Correia,123,São João Batista,Duarte do Norte,PI,Brasil,pago,2024-04-14
f0a652f8-ad01-454b-b660-83787d15953d,625.206.170-74,158.70,46.66,16.83,CUPOM72E0F783,Praça de Marques,2,Maria Goretti,Duarte da Serra,SE,Brasil,entregue,2025-01-08
a6ac0b12-481a-417b-91a4-002befb44f0e,436.903.567-54,1578.57,8.69,0.00,,Vereda de Araújo,13,Vila De Sá,Araújo de Monteiro,DF,Brasil,cancelado,2025-07-31
70564234-b3a7-4e1f-80e8-8ccdf703e886,317.082.632-84,420.60,60.16,0.00,,Trecho Barbosa,46,Campo Alegre,Pacheco das Flores,AC,Brasil,pago,2024-06-12
9719cb0a-a107-4295-a3e7-ac5985ff90b9,757.084.289-30,1703.73,88.89,0.00,,Esplanada de Sousa,310,Pindorama,da Conceição das Pedras,RR,Brasil,cancelado,2025-08-27
3d36901e-0584-4a84-99b9-7bb1627e8adf,539.622.012-56,672.44,86.74,0.00,,Área Campos,64,Monsenhor Messias,Rezende,BA,Brasil,pendente,2024-11-05
778b0eb1-e562-46e7-a82d-b6ec88aec173,563.747.409-04,892.01,5.75,0.00,,Lagoa Duarte,32,Santa Rosa,Barros,RJ,Brasil,pendente,2023-10-20
83269a6e-53f0-4120-af9d-d20a0f6aee76,664.942.295-89,579.23,73.29,0.00,,Viela Almeida,2,Minas Brasil,Abreu da Prata,PI,Brasil,pago,2024-10-31
40d56426-c5fe-4dcb-8484-059a76e21e0b,269.074.078-32,1589.14,99.27,208.06,CUPOM368B8679,Colônia de Guerra,25,Vista Do Sol,da Rocha,PR,Brasil,cancelado,2023-11-03
cb01eb17-ced5-4130-b0ec-6036cde57b90,002.129.405-33,1050.66,68.33,0.00,,Setor de das Neves,73,Cidade Nova,Brito,PR,Brasil,pago,2025-06-18
63ea76ca-6909-4238-bd36-632b6c2c7cff,027.555.935-61,122.88,78.59,0.00,,Setor Gabriela da Luz,121,Vila Paquetá,Nascimento das Pedras,DF,Brasil,enviado,2025-03-12
f422ef96-c2ff-43b3-bd81-3451173e1042,975.602.936-03,637.16,7.22,0.00,,Colônia Emanuella Camargo,47,Vila Jardim Montanhes,Santos do Sul,AL,Brasil,cancelado,2025-09-26
88e54e1e-fd98-4ebb-9fdb-a1e4be39a425,779.382.573-86,50.17,37.61,6.79,CUPOM4DD9C058,Vila Gael Farias,48,Beija Flor,Pacheco,AP,Brasil,pendente,2024-12-04
3a35fc32-33ae-48bb-b2f6-da924dcc53f0,070.196.800-96,1916.19,91.46,0.00,,Praia Novais,28,Santa Inês,Câmara,RN,Brasil,pago,2025-06-11
69eba55a-abca-4cca-be7a-b2a722f76d42,634.945.014-90,674.91,86.64,0.00,,Área Moreira,91,Vila Da Ária,Viana da Serra,PI,Brasil,enviado,2024-03-07
613a6bc4-37f4-492c-8c9d-2dd4111be307,880.685.816-91,845.05,25.82,0.00,,Passarela de Pacheco,6,Vila Independencia 1ª Seção,Azevedo,MA,Brasil,pago,2023-11-12
d499c647-66b2-42c2-9834-4478e7c71d4a,321.667.577-70,887.74,50.05,155.84,CUPOM516CB4AD,Conjunto de Martins,59,Vila Da Luz,Porto,MT,Brasil,entregue,2025-06-19
da762914-973d-4f4b-aad0-fdb6ada95902,528.390.256-52,137.97,24.68,0.00,,Chácara de Araújo,273,Vila Sumaré,Siqueira,GO,Brasil,pendente,2025-04-09
7efc6371-f92b-4a96-aa5f-eb9bb4e62be5,389.335.052-17,490.93,55.42,0.00,,Condomínio de Correia,85,Vila Sesc,Sales da Praia,AC,Brasil,pago,2024-02-23
f5b38203-d600-4119-8634-25eaf9c7ed39,403.638.337-21,882.16,76.88,0.00,,Lagoa de Ramos,13,Vera Cruz,Alves,SE,Brasil,enviado,2024-08-20
e4e75e5e-b688-47f4-8101-7849abe7c380,572.090.172-57,366.20,7.02,46.30,CUPOM0804E9F6,Campo Matteo Porto,99,Vila Primeiro De Maio,da Cruz Alegre,TO,Brasil,pago,2025-06-15
5b4e0177-be1e-4235-b13a-d835fee29a0c,300.012.555-01,178.66,14.93,34.27,CUPOMEA03E2ED,Campo Daniel Lopes,47,Belvedere,Aragão do Amparo,PB,Brasil,pago,2025-08-01
1361a855-340d-4d24-a380-7d372ed380b9,498.841.256-03,1822.54,10.41,0.00,,Fazenda de Pinto,46,Esperança,Ribeiro,DF,Brasil,cancelado,2025-08-22
c41948f4-5ae5-4328-a488-a0d34c6cd5d6,441.707.007-33,97.93,47.97,0.00,,Esplanada Oliveira,38,Califórnia,Siqueira de Alves,AM,Brasil,cancelado,2024-12-13
d57db0d4-9efd-4ff4-8f56-a891bb6832d5,811.924.951-83,759.28,50.02,0.00,,Conjunto de Campos,46,Ipe,Duarte da Serra,PI,Brasil,entregue,2025-09-11
aa4e5b3f-c11e-428d-bd69-0712d06988a3,419.828.364-29,1105.72,40.78,0.00,,Estrada Abreu,389,Glória,Farias,SE,Brasil,enviado,2025-04-30
2680d675-4a7a-4b01-bb9e-0dbf504b6687,427.646.845-81,990.26,49.95,0.00,,Travessa de da Costa,44,Vila Paquetá,Pires,SE,Brasil,cancelado,2023-10-16
45e85e27-4e69-45bf-93e2-853a36c0f889,488.841.826-39,1460.06,98.49,0.00,,Fazenda de Fernandes,103,Álvaro Camargos,da Conceição,MA,Brasil,cancelado,2025-08-14
471af58a-96d9-47e9-9637-9a1337757ddd,887.610.601-65,1764.40,67.71,0.00,,Área de Sales,88,Conjunto São Francisco De Assis,Almeida de Albuquerque,SE,Brasil,pendente,2025-01-29
7a3c7db9-c5fe-4f47-afcf-5638eb8a8aa7,184.583.909-38,559.25,17.55,0.00,,Vereda Luna Mendonça,2,Silveira,Lima,MT,Brasil,cancelado,2025-02-24
5cd55d01-d449-4f87-9b7d-fcea8d4fb9b6,246.259.713-91,1644.84,98.67,0.00,,Largo de Campos,97,Brasil Industrial,Montenegro,AP,Brasil,entregue,2025-06-10
5b5bc79b-64a0-4585-97bb-b466ccdd878a,640.009.393-91,118.75,53.93,0.00,,Residencial Borges,73,União,Machado das Pedras,MA,Brasil,pago,2024-09-16
53565801-a8e7-4a54-ab06-2670f3ea4911,614.291.228-61,716.70,78.94,109.81,CUPOM10590464,Parque de Melo,1,Vila Nova Gameleira 2ª Seção,Campos,ES,Brasil,entregue,2025-04-02
6a2f3ed2-aaef-43f5-a0d1-d305baecb0fb,778.992.459-57,1308.38,21.76,0.00,,Vereda Araújo,911,Jardim América,Aparecida,BA,Brasil,pendente,2025-09-26
8b761a67-88a2-40c2-8507-7a53f3f3ed0b,064.950.234-68,1952.65,31.22,0.00,,Viela de Cavalcanti,4,Santa Rita,Andrade da Serra,SP,Brasil,cancelado,2025-01-30
91955d75-1c66-4f3e-9527-3456d9b6c207,196.812.874-75,683.56,23.87,0.00,,Feira Pires,1,Boa União 1ª Seção,Novaes,RJ,Brasil,pago,2025-07-18
b385e0a6-5779-4623-9c5e-6acab3f715d8,447.164.839-46,356.53,82.84,0.00,,Ladeira João Vitor Ribeiro,22,Palmares,Vieira,SC,Brasil,entregue,2023-10-10
43aa8375-de76-468e-82a9-f1c6e3edd254,584.497.110-61,1745.95,43.98,0.00,,Morro de da Cunha,27,Etelvina Carneiro,Cavalcanti,AL,Brasil,pendente,2024-09-05
81fe92f0-bafb-4f11-a464-898f4f4256d8,104.645.243-31,1267.06,23.11,206.40,CUPOMD00F8F57,Setor Souza,34,Flavio Marques Lisboa,Rodrigues,AL,Brasil,pago,2024-11-28
8de89686-48e2-4a30-960b-c1ccf4038a09,561.436.728-18,438.57,93.34,46.14,CUPOM5CC888EA,Estrada de da Conceição,1,Vila Canto Do Sabiá,Teixeira da Praia,SP,Brasil,pendente,2025-08-10
ec2a229e-b602-4e88-8abe-08c258d4941c,695.025.296-35,284.49,6.19,0.00,,Esplanada Pinto,45,Conjunto Jatoba,Ramos,GO,Brasil,pendente,2023-11-24
d46e8bcf-20de-44a9-b139-573144419fb6,326.738.433-96,885.55,43.80,0.00,,Estação Martins,28,Cruzeiro,Castro,SP,Brasil,cancelado,2024-06-27
a9426137-6573-4d18-9ab8-6c7bd1c44002,269.590.655-88,1926.63,62.11,0.00,,Condomínio Machado,4,Silveira,Gomes de Jesus,TO,Brasil,pago,2025-09-07
9ce37d91-d379-410a-b170-8da4244d6927,578.922.135-49,203.79,52.37,0.00,,Ladeira Pedro Miguel Abreu,3,Oeste,da Rocha do Sul,RR,Brasil,entregue,2025-01-02
20342e3b-00ca-456a-a52f-d67219d313f9,126.399.154-15,1028.40,52.30,107.16,CUPOMA113ABB3,Rua Campos,627,Estrela Do Oriente,da Luz da Prata,PR,Brasil,pago,2024-11-19
41ab3647-2639-4f8f-98f2-0478e8729bcd,086.130.359-89,1917.67,6.44,0.00,,Via da Cruz,418,Ernesto Nascimento,Ribeiro Alegre,PB,Brasil,entregue,2024-02-18
1578045a-fd63-4b15-8fe9-4094fa201170,638.090.239-13,1796.85,73.20,0.00,,Jardim Azevedo,5,Alpes,Araújo,PI,Brasil,pago,2024-03-21
dc1568fa-5470-4186-8173-87965d6b4fb9,990.173.621-18,1128.38,58.84,0.00,,Condomínio de Sampaio,91,Braúnas,Rezende de Rodrigues,SP,Brasil,pendente,2024-10-06
e237e13c-9236-4bde-b475-4460e1bfa9cf,917.038.105-73,1461.32,82.74,0.00,,Quadra João Gabriel Aparecida,49,Nazare,Campos,RN,Brasil,entregue,2024-05-21
d6fb8f76-9656-47b5-9d09-3e4d2671d8fe,840.071.646-46,943.73,8.09,0.00,,Setor de da Rocha,24,Santa Helena,Santos,PE,Brasil,pago,2023-12-16
25b49b41-4a06-40ce-b4d6-d8184b985251,648.471.341-15,738.67,21.51,0.00,,Jardim Ester Costa,49,Renascença,Martins da Prata,PR,Brasil,pendente,2024-03-18
b3850e0d-5260-4bf8-a760-56a47ee07207,834.076.917-90,1697.65,22.94,0.00,,Núcleo Milena da Luz,661,Olaria,Mendes do Norte,PB,Brasil,pago,2023-10-06
9881cdd2-0b4c-4896-8e2e-18d89197ae35,077.844.898-57,728.05,30.89,0.00,,Rua de da Paz,7,Vila Nova Dos Milionarios,Montenegro do Sul,AP,Brasil,enviado,2024-02-08
4e476626-e0ca-48e6-9500-070dbc6140a2,074.466.471-61,1354.04,24.16,0.00,,Praça Matteo Cirino,22,Ermelinda,da Rocha,BA,Brasil,pendente,2024-01-22
8f8f3d3e-81e7-46f5-be08-bb715a033eda,561.180.135-61,1133.08,56.18,133.12,CUPOMC6BEBD1E,Área de Cassiano,59,São Pedro,Lima,BA,Brasil,cancelado,2024-12-10
b5f68d6a-6bdd-46a8-9871-ecef249add7f,002.667.508-37,1506.61,63.71,0.00,,Feira de Machado,12,Nossa Senhora Da Conceição,Porto,SE,Brasil,entregue,2024-05-06
8b57865a-6b69-4bb4-9735-5b2cc5f0e545,569.322.516-72,748.24,82.53,0.00,,Ladeira Fonseca,31,Aparecida 7ª Seção,Carvalho,RS,Brasil,pendente,2025-01-26
dc48b1ca-3984-4f39-923e-66a97ef0ec06,135.106.300-06,569.14,31.19,76.19,CUPOMD822F686,Recanto Santos,42,Cônego Pinheiro 2ª Seção,Moura,RJ,Brasil,pendente,2025-02-19
ecdf2826-4588-43a8-af15-92e99fd7d7e9,937.220.462-29,389.78,89.29,0.00,,Distrito Caroline da Cruz,26,Cônego Pinheiro 2ª Seção,Gonçalves da Serra,SP,Brasil,pago,2024-07-30
6f0d747b-ba5b-44fe-808c-a9d2c252c593,518.592.958-28,607.70,91.79,0.00,,Praia de Cunha,24,Ribeiro De Abreu,Fonseca da Mata,RS,Brasil,cancelado,2024-02-05
68cbad2d-ec96-4e55-8be7-30d5325c542d,453.801.469-41,570.59,34.40,0.00,,Estrada de da Cruz,49,Santa Rosa,Sales,SE,Brasil,pago,2024-09-17
f0087ca5-74fc-4ccd-b07f-d2b24a92d108,448.831.300-23,59.72,10.36,0.00,,Praça Maria Vitória Pires,7,Marieta 2ª Seção,Lopes da Mata,SC,Brasil,pago,2025-07-13
6a4aa523-3b17-424b-9f9c-1fc422b024f3,169.078.919-66,523.88,96.99,0.00,,Largo de Silva,2,Solimoes,Azevedo,SC,Brasil,enviado,2025-01-27
d1c50bd0-c2fd-4c53-b56a-5a0b41851f20,638.080.808-97,1184.57,68.73,0.00,,Condomínio de Gomes,34,Vila Madre Gertrudes 1ª Seção,da Mata da Praia,MS,Brasil,pendente,2025-06-27
20099e85-68e9-4c05-b506-daa8210cd03d,983.735.163-66,1479.20,92.27,0.00,,Avenida de Dias,16,Atila De Paiva,Sousa,RJ,Brasil,pago,2025-01-18
627f492f-8c46-461c-9df6-779c7d9525bd,510.095.706-13,1290.31,48.96,0.00,,Passarela Vitória Correia,93,Conjunto São Francisco De Assis,Camargo do Sul,CE,Brasil,pendente,2024-08-19
a6ad0258-74f1-4af0-a592-84f2125b164c,971.612.879-20,1999.87,51.37,0.00,,Distrito de Sousa,90,Caiçaras,Pereira de Goiás,RS,Brasil,pago,2024-04-30
5da87c39-3f5c-4fc0-a340-c4cef91df32d,051.196.765-66,293.84,51.86,0.00,,Distrito de Jesus,9,Novo São Lucas,Ferreira,PI,Brasil,pendente,2024-01-24
34704e75-25ec-40ce-ac0d-a28205906cb0,659.759.297-22,1856.72,39.14,0.00,,Praça Davi Azevedo,91,Canadá,Nogueira,PI,Brasil,entregue,2025-06-24
2da42dc4-4629-4806-98ce-b77c647a17a0,092.017.053-17,1354.23,38.57,0.00,,Praça Siqueira,70,Tupi A,Castro Paulista,RS,Brasil,enviado,2025-08-06
76f5053f-e665-4634-9099-281d1c28ebe3,685.417.260-41,1318.12,36.39,0.00,,Fazenda Aparecida,45,Santa Cruz,Costa de Siqueira,PI,Brasil,enviado,2024-09-08
a9546c4c-40e9-4b4b-a6a8-930b6467fad5,093.167.433-03,181.39,21.69,0.00,,Trecho Ana Júlia Costela,39,Miramar,Freitas,RR,Brasil,pago,2024-01-01
b6e731b0-dd4e-431a-ac77-53103722b15a,755.285.919-05,343.26,32.81,0.00,,Colônia João Martins,4,São Gabriel,Campos,SC,Brasil,entregue,2024-02-24
6c9b365e-2ebc-48dd-b490-ae187bde39b8,075.728.327-74,1085.18,96.82,0.00,,Viela de Sampaio,19,Estrela Do Oriente,Costa Grande,GO,Brasil,pendente,2024-04-26
6bb43d14-0f61-43bb-822c-6ef75ccf63f8,175.379.053-98,801.33,47.19,0.00,,Morro de Borges,59,Calafate,Vieira de Goiás,AM,Brasil,enviado,2025-01-17
