id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
49b48e74-b550-4d17-8f56-9eeaca5ae56f,Anthony Leão,2003-07-15,835.304.535-08,13994-503,Nascimento,AL,Brasil,F,0900-068-5636,83530453508@exemplo.com.br,2023-11-07
6feb618a-b8ac-452b-b521-5af0ffd2fc67,Dra. Emilly Rezende,1947-11-30,718.604.834-96,49682997,Marques,DF,Brasil,F,21 1686-4820,71860483496@exemplo.com.br,2024-08-30
d8425595-fa02-4fd0-8781-4a9098c2d8f4,Isabella Campos,1970-01-18,056.918.198-97,86133-780,Nunes da Prata,PR,Brasil,F,(011) 2546 3846,05691819897@exemplo.com.br,2024-11-08
a779ec51-42a3-4f7c-ada3-e4cbdb221996,Gael Henrique Viana,1947-09-09,394.158.137-23,31036-130,da Conceição,PB,Brasil,M,41 1041-9910,39415813723@exemplo.com.br,2025-01-26
09ea1768-305b-4394-858f-ebc4ca4e38fc,Dom Brito,1976-05-24,829.434.170-48,31129-326,Martins da Praia,PR,Brasil,F,+55 31 9815-1636,82943417048@exemplo.com.br,2024-01-15
22087215-d2c5-4f9c-8dd5-9647158b3a49,Dra. Mariana da Cruz,1948-11-24,568.487.346-28,44272-345,Souza,AM,Brasil,F,+55 (071) 4858 7312,56848734628@exemplo.com.br,2024-01-22
5eb23b5a-2cc2-419f-aacb-f3b601a98ff4,Lorena Albuquerque,1994-02-28,286.849.420-11,46022024,da Conceição de Nunes,AC,Brasil,F,31 9997-4029,28684942011@exemplo.com.br,2024-11-30
1ed7e2aa-904c-471c-8c46-85df87c0ad62,Leonardo Araújo,2001-10-15,876.068.481-70,65016-913,Cirino,PI,Brasil,F,+55 21 1624 7344,87606848170@exemplo.com.br,2024-01-22
bf690ac8-40eb-4220-be14-41fcf56c6601,Luiz Fernando Costela,1957-04-11,159.902.448-58,39647-228,da Mata do Campo,MS,Brasil,M,71 9794-7312,15990244858@exemplo.com.br,2025-05-06
16f10bae-094f-4522-8ab0-cb02b805197b,Aylla Ribeiro,1964-12-28,516.199.632-97,11348907,da Rosa de Minas,SC,Brasil,M,+55 (021) 9944-8406,51619963297@exemplo.com.br,2025-02-12
1f4d1664-b7af-4bae-8846-c365dd3ed2a3,Srta. Laura Cavalcanti,1976-05-09,055.577.308-26,26285898,Cavalcanti,SP,Brasil,F,+55 (081) 7513 4441,05557730826@exemplo.com.br,2024-12-07
3c5de3fe-0968-445d-a1b5-3ce27ce285e3,Fernanda Oliveira,1971-06-03,007.921.605-19,11172-139,da Conceição,AM,Brasil,F,+55 51 7595 3492,00792160519@exemplo.com.br,2024-10-22
eb9c77c3-cbbc-4bb3-8275-adf810b9734e,Maitê Rios,2006-12-26,897.966.167-97,10338-067,Camargo,MT,Brasil,M,+55 (021) 4545 5219,89796616797@exemplo.com.br,2025-04-06
c57913fe-3e81-4adc-84af-fbf9f1fa7c8a,Gustavo Rios,1934-11-15,005.610.510-39,23716-111,Dias Grande,PB,Brasil,M,+55 41 2337 4033,00561051039@exemplo.com.br,2025-01-26
ae62519f-ba11-4e86-ad04-78c2d8397475,Dra. Camila Moreira,1992-02-18,767.820.352-72,59150472,Freitas do Oeste,CE,Brasil,F,+55 51 4169 7843,76782035272@exemplo.com.br,2025-07-01
1ad327be-b5c3-4cf1-aa9f-02043b2ec79f,Eloá Guerra,1977-08-13,183.909.209-17,33077452,Marques Verde,DF,Brasil,M,(041) 2670-7593,18390920917@exemplo.com.br,2024-06-23
3fe0b03a-bd84-4279-9ddf-72a925a845b2,Anna Liz Cirino,1964-11-18,864.628.665-72,17775731,Fonseca,RR,Brasil,M,21 4451-0207,86462866572@exemplo.com.br,2024-06-10
e33fa21b-dc6b-43cf-b932-1ad3433997f3,Srta. Ayla Siqueira,1942-02-19,495.439.243-09,50552-842,Camargo,AL,Brasil,F,(021) 3865-8953,49543924309@exemplo.com.br,2025-07-12
858ba9ea-acae-48ee-9d42-fda8c7fd637e,Marina Pimenta,1956-11-18,046.198.264-31,18508-413,Montenegro de Minas,MG,Brasil,F,(071) 9945-6415,04619826431@exemplo.com.br,2024-08-26
3b3d548a-f72c-4e24-8add-eee2a3e07b1b,Valentim Almeida,1940-05-30,280.345.643-93,30953264,Silveira,MT,Brasil,M,0500 522 1012,28034564393@exemplo.com.br,2024-06-28
fdaf8fad-378a-4d3f-86c8-28613c8479b0,Antonella Caldeira,1992-11-20,096.583.525-43,43974879,Nogueira das Flores,BA,Brasil,M,81 4759 2129,09658352543@exemplo.com.br,2025-06-06
cdf92ea1-526a-47fa-ad12-a0e0ae899de4,Dra. Eloá Fonseca,1946-05-06,869.803.266-84,62545098,Rios,SP,Brasil,M,(061) 3263 0350,86980326684@exemplo.com.br,2024-06-07
05f05744-a0c2-4ffd-9cc5-588f4109587a,Maria Cecília Cavalcante,1973-01-17,670.255.063-15,68679108,Sá,MG,Brasil,F,+55 81 2887 7373,67025506315@exemplo.com.br,2025-08-11
4a585af3-00de-4f2f-a0c4-7b5873fb4478,Luna Ramos,1965-11-02,487.061.836-50,38786-967,da Luz,MT,Brasil,F,84 3807-5974,48706183650@exemplo.com.br,2025-01-08
a2fb88a2-40bb-4790-91fc-ffad09bea314,Julia Pires,1967-02-23,816.562.432-96,01003794,Sampaio Grande,RO,Brasil,F,+55 81 1948 2902,81656243296@exemplo.com.br,2025-08-14
0f8aa11e-e7d1-4096-8fbb-22046ca48b00,Juan Cardoso,1969-08-19,812.538.592-05,94273-703,Moraes do Sul,RS,Brasil,F,+55 (021) 0713-2851,81253859205@exemplo.com.br,2023-10-08
90fe3861-cd7a-4f06-bab2-2255ce27e7fd,Thomas Moraes,1976-04-11,403.124.601-97,55739822,Nunes de Goiás,AP,Brasil,F,11 9748 8709,40312460197@exemplo.com.br,2024-08-27
061c0bd7-94b4-46e8-bd87-3aa1b455f004,Sr. Dante Caldeira,2000-02-19,838.451.156-11,80749743,Vasconcelos das Flores,RN,Brasil,M,+55 (061) 2664 4862,83845115611@exemplo.com.br,2024-10-12
3fa17920-e594-4211-aa96-d0dd9fc4b194,Davi Lucca Peixoto,1954-11-19,615.763.867-40,76619273,Vasconcelos Verde,RR,Brasil,M,84 5494-8056,61576386740@exemplo.com.br,2024-12-04
f063d744-3af4-44bd-8f1e-c72fbcb4637c,Matteo Montenegro,1996-09-17,024.652.888-60,71598-921,Almeida,SC,Brasil,F,+55 21 7977-8597,02465288860@exemplo.com.br,2023-10-31
93f2ad3e-7ee7-4059-a9ab-b8bb2cd01269,Dom da Cruz,1951-02-15,690.408.170-70,46615359,Gonçalves,RR,Brasil,M,(071) 3042 1254,69040817070@exemplo.com.br,2024-02-22
532b5576-2714-473d-b368-5bf14219b5eb,Vitória Sá,1993-11-07,364.644.893-43,60228690,Ferreira do Amparo,TO,Brasil,M,+55 (011) 4888-5510,36464489343@exemplo.com.br,2025-05-28
7ebd3ccc-5c19-44e8-a067-6528ffdc2d20,Fernanda Guerra,1950-01-08,954.636.232-53,73773-922,Lima da Mata,AP,Brasil,M,+55 11 4687-5767,95463623253@exemplo.com.br,2025-03-24
aa545b18-0e4a-48db-b542-b14b4fdcdb5e,Raul Rocha,1955-11-26,819.701.366-39,53918-130,Fonseca,AC,Brasil,M,84 2904-1897,81970136639@exemplo.com.br,2023-10-09
dbee3ac1-1762-412c-8eb4-a1d56cc8274e,Dante Carvalho,1941-04-02,354.774.422-76,87932-895,Araújo,MA,Brasil,F,(061) 6165 6117,35477442276@exemplo.com.br,2025-05-30
6a20d922-ed82-4fa0-960d-a94fdcbf06ca,Dr. Vitor Barbosa,1960-09-23,765.459.263-72,47870-068,da Mata Grande,SP,Brasil,F,+55 51 7678 1418,76545926372@exemplo.com.br,2025-03-13
c1a29a73-6355-4a5d-be3f-85cb7d40bc69,Sr. Gabriel das Neves,1936-01-14,504.876.355-58,87186074,Castro,RN,Brasil,F,+55 (051) 1834 8515,50487635558@exemplo.com.br,2024-11-22
63ee4e14-f930-4eae-bfb6-4dac54266e70,Clara Almeida,1957-01-01,575.415.069-94,37682-362,Duarte,MG,Brasil,M,+55 (031) 1704 8690,57541506994@exemplo.com.br,2025-07-11
bd9e0bf5-f088-4996-991a-cf345610827b,Breno da Luz,1942-08-27,397.453.381-13,62070-468,Pacheco,MG,Brasil,M,84 6953 0824,39745338113@exemplo.com.br,2024-11-12
54007aa0-d39e-48fe-a8b7-8f007658ec0d,Nicole Correia,2006-06-11,354.756.323-06,04578078,Aragão Paulista,RR,Brasil,M,+55 41 9714-9044,35475632306@exemplo.com.br,2024-10-08
cd4aab93-cc3b-46dc-904f-d9a0b95d0bd9,Luna Pacheco,1963-03-15,010.471.113-54,74139-040,Porto do Amparo,TO,Brasil,F,61 4238-3670,01047111354@exemplo.com.br,2024-09-21
67ae8603-1e85-4613-b954-b0bd1cfe75fa,Josué Araújo,1987-02-02,875.436.221-40,18353222,Pereira de Aragão,RJ,Brasil,F,+55 71 0871 8301,87543622140@exemplo.com.br,2024-11-17
774991f7-0d12-4c5a-a43e-b1373417ea2d,Felipe Gonçalves,1972-10-05,919.090.457-25,95205242,da Costa,SE,Brasil,M,+55 71 6049 1891,91909045725@exemplo.com.br,2025-03-20
ec402a66-d2cf-48f6-89e3-84fc863f8997,Diego Ferreira,1946-11-20,694.721.191-86,48509-331,Barbosa,AL,Brasil,F,+55 (011) 1879-8107,69472119186@exemplo.com.br,2025-02-02
adf95e3e-72bf-46e0-b7b4-7cabdd2eef0e,Augusto Pinto,1989-07-27,735.898.382-50,47499534,Camargo de Goiás,AC,Brasil,F,+55 31 5995 7124,73589838250@exemplo.com.br,2024-09-04
b5bcc716-478a-4475-bff0-ddac10797bc2,Joana da Mata,1972-09-21,035.943.825-44,38892-888,Jesus,RS,Brasil,M,(084) 2789 3327,03594382544@exemplo.com.br,2025-05-20
63d48de5-da1d-40dd-af2b-c2a649d4c07a,Zoe da Cruz,2000-01-22,285.299.316-73,88004510,da Rosa,SE,Brasil,F,+55 71 3666-5637,28529931673@exemplo.com.br,2024-10-20
5859a0ac-f8b2-4643-9c0c-0252f8690a85,Maria Helena Albuquerque,1962-07-07,440.287.884-21,39123388,da Rosa Paulista,DF,Brasil,F,31 9558-6617,44028788421@exemplo.com.br,2023-11-07
1b147d8b-f890-43d8-a446-842a2c7acc28,Ana Clara Mendes,1952-04-28,520.825.405-43,75006-293,Santos da Serra,MS,Brasil,M,0300 046 4951,52082540543@exemplo.com.br,2025-04-26
bd6ab3e2-6083-45db-bb0f-b6f2b2507bb0,Ana Beatriz Novaes,1977-01-19,792.570.709-88,44917-949,Gomes,SP,Brasil,F,+55 71 2479-8358,79257070988@exemplo.com.br,2024-09-20
b47cb572-685f-43d0-bc07-b9ff92c820b2,Vitor da Cunha,1937-07-11,285.976.316-70,54499929,Moreira,MT,Brasil,F,(084) 1570-5014,28597631670@exemplo.com.br,2025-08-25
661895a1-f260-4a92-afb4-7b73ae78bc1e,Ryan Sousa,1970-07-14,823.602.563-48,28195965,Ferreira,MG,Brasil,F,41 0502-0794,82360256348@exemplo.com.br,2024-12-15
97550b7b-b81c-4f5d-a79d-aef48adcc927,Luiz Fernando Aparecida,1983-07-30,251.218.085-59,18894015,Aragão de Aragão,ES,Brasil,F,(084) 7463-5158,25121808559@exemplo.com.br,2025-08-02
b49259d7-f6be-4a55-a91e-646ed727b253,Maria Clara Aparecida,1981-04-11,163.273.157-62,82292-930,Martins dos Dourados,RS,Brasil,M,(084) 0769 0867,16327315762@exemplo.com.br,2025-03-01
b2e42bce-849e-48e9-baf5-6e4cc8ccb3cd,Sr. Pietro Cirino,2000-01-09,997.796.157-55,31243703,Martins,MT,Brasil,M,+55 61 9649-0902,99779615755@exemplo.com.br,2024-11-27
1d58c254-38a9-4955-ad11-817c307db1ed,Bernardo Abreu,1948-11-18,858.174.368-36,56935243,Teixeira,RS,Brasil,F,+55 61 7150-3411,85817436836@exemplo.com.br,2024-08-20
cee24184-b8c6-4b63-b86f-8e29065ef009,Benício Machado,1940-01-08,644.412.245-31,46667-334,Nunes de Gonçalves,SE,Brasil,F,+55 71 5091 2849,64441224531@exemplo.com.br,2024-02-23
4c27d9da-7606-4db9-8326-396a7fac0ee1,Bento Oliveira,1978-04-05,153.662.960-81,25430646,Mendes,RJ,Brasil,F,31 5663-0429,15366296081@exemplo.com.br,2024-06-25
1eac955e-bd63-4b85-8f58-29fbc112fa68,Ana Cecília Machado,1992-10-09,599.354.801-65,73003-505,Almeida,GO,Brasil,M,41 3168 6516,59935480165@exemplo.com.br,2025-05-09
f884824c-1352-4dae-ab44-06dd43d82bd0,Noah Fernandes,1971-07-31,621.367.514-53,31172-776,Ramos do Oeste,DF,Brasil,F,+55 (021) 4534 7888,62136751453@exemplo.com.br,2025-03-08
50e904e3-8e76-4bee-9c56-5de467ca9112,Rodrigo Ribeiro,1960-12-12,482.519.744-49,98083602,Duarte de Minas,PB,Brasil,M,+55 (051) 8541 0361,48251974449@exemplo.com.br,2025-02-11
38a2ebe0-4276-46ef-a631-8bdd899c0dd5,Sr. Renan Fogaça,1958-12-31,192.811.531-31,33856-035,Siqueira da Prata,AL,Brasil,F,+55 (071) 3655 0052,19281153131@exemplo.com.br,2023-12-06
30554923-36e9-4b8e-8785-1599a1cf1597,Srta. Isis Andrade,1959-03-09,184.113.572-64,54672070,Brito,PE,Brasil,M,(021) 1922 5753,18411357264@exemplo.com.br,2024-06-29
0acad91b-439b-4faa-8832-eea33320330f,Isabela da Cruz,1961-06-22,683.707.961-07,54880893,Siqueira,RR,Brasil,M,61 2016 6271,68370796107@exemplo.com.br,2024-10-01
b474002f-c902-494b-936b-ade0bf7f7d08,Gael Henrique Pimenta,1997-03-15,203.788.879-69,69748602,da Mota da Praia,CE,Brasil,M,+55 31 2934-6352,20378887969@exemplo.com.br,2025-08-14
e42f25db-d2e6-4345-abaf-0438b7262bae,Dr. Josué Cavalcanti,1936-02-27,745.387.493-65,02417009,Abreu de Leão,PI,Brasil,M,11 3082 1607,74538749365@exemplo.com.br,2024-07-12
dab492cb-1d0a-4320-b7b0-0857e88635fa,Beatriz Guerra,1940-12-06,709.199.937-35,27115-856,Macedo das Pedras,PR,Brasil,M,+55 31 6451 3970,70919993735@exemplo.com.br,2025-01-26
2ec4f5f7-f415-4a7f-8a5e-56013bc25d6e,Srta. Mariah Guerra,1957-01-24,571.521.265-73,13683-224,Oliveira,PR,Brasil,M,+55 (031) 4126-4025,57152126573@exemplo.com.br,2025-08-06
03561450-c8b7-426d-9e58-f5a0515dc5c6,Sr. Samuel Monteiro,1952-07-23,646.412.006-63,57038-551,Fogaça do Norte,PR,Brasil,F,+55 (051) 9095-3351,64641200663@exemplo.com.br,2025-05-03
d25292e6-8236-4ba1-a13e-848c986e1c0d,Isabella Duarte,1945-04-10,300.369.952-60,14786-921,Andrade,RO,Brasil,M,+55 84 2568 8092,30036995260@exemplo.com.br,2024-05-01
f01bed5c-f185-403f-8edf-8b60edcb29d8,Ana Laura Macedo,2001-02-19,145.356.064-78,06450796,Porto,PE,Brasil,F,(021) 3576-5198,14535606478@exemplo.com.br,2024-11-01
45ea6b71-1f56-482e-a81f-6f0635072f5c,Dra. Isabella Carvalho,1975-12-18,274.492.557-99,25170-119,Azevedo,PB,Brasil,F,(031) 7143-9089,27449255799@exemplo.com.br,2025-06-15
c0eb4ea3-54c2-4ba6-8c76-6cd165bb42ea,Raquel Albuquerque,1990-10-29,014.029.029-13,47736635,Vasconcelos do Amparo,RR,Brasil,F,+55 (081) 4776 8583,01402902913@exemplo.com.br,2025-04-23
36782822-f9f0-4a4c-bbff-18ba87734cb8,Ana Sophia Borges,1988-07-15,394.558.332-75,02688-301,Sampaio da Prata,PA,Brasil,F,21 4122 4468,39455833275@exemplo.com.br,2024-02-20
678e9897-5dd9-47e9-a078-6e6337c5f591,João Vitor Brito,1960-08-22,069.822.966-00,55921-859,Novaes,PE,Brasil,M,(011) 0260-3064,06982296600@exemplo.com.br,2023-11-14
9669ace3-6550-431a-a4d8-8cf280ab3dd6,Anthony Gabriel Ferreira,1974-12-14,715.686.497-34,92533405,Ferreira,SP,Brasil,F,51 5619 1839,71568649734@exemplo.com.br,2025-01-30
6fd4dac8-eb06-4fa6-b51d-2ceae532173f,Beatriz Sales,2000-04-23,958.224.228-77,13851-623,Cassiano da Serra,BA,Brasil,F,+55 (031) 6862-4708,95822422877@exemplo.com.br,2025-06-15
8175d35b-66c9-4172-a40f-b833724fe388,Dra. Maria Silveira,1953-09-01,239.772.171-59,71172628,Viana da Serra,ES,Brasil,F,+55 11 8914-0794,23977217159@exemplo.com.br,2025-07-27
2dbec2f4-fe87-4828-aa48-583d3b84ce8a,Sarah Siqueira,1956-12-16,998.907.267-35,99283-993,Dias,PI,Brasil,M,(071) 0025-0786,99890726735@exemplo.com.br,2025-05-19
31e3eea6-f0a6-4ba4-a43d-2152b0f3b840,Sra. Caroline Araújo,2004-07-08,903.422.206-91,03114-547,Mendonça de Sales,SP,Brasil,M,61 4532 8184,90342220691@exemplo.com.br,2023-11-10
d32426ff-a47d-4939-9d7d-a76918d2d801,Luna Ribeiro,1960-01-10,760.204.515-21,12473-360,Lopes Alegre,PI,Brasil,M,+55 21 6894-1820,76020451521@exemplo.com.br,2024-08-20
144990f6-3aa4-4fb0-a9f3-7cbcb1d34782,Henry Gabriel Gomes,1969-10-24,837.784.998-32,30086162,Fogaça,RN,Brasil,F,21 9036 9707,83778499832@exemplo.com.br,2023-11-05
7e22ede2-18db-4844-9184-5562372fec63,Dr. Luigi Moura,2007-08-17,214.285.658-79,95048924,Cavalcante,PB,Brasil,F,(021) 8223 9664,21428565879@exemplo.com.br,2025-04-11
9924d3d2-f273-4140-a657-93962449646a,Maria Helena Rios,1958-06-12,348.760.401-47,36190-211,Camargo Alegre,RN,Brasil,M,(021) 8467-7724,34876040147@exemplo.com.br,2025-02-19
f5b9b5d8-adbb-4852-a5a7-3a452fce80b5,Sr. Miguel Cunha,1973-02-12,073.333.255-72,82346207,Cavalcanti Grande,AP,Brasil,F,+55 (031) 9865 4713,07333325572@exemplo.com.br,2024-01-06
cec24909-fd0d-471f-bcd9-5f453a6ec3f6,Ana Julia Moreira,1997-09-11,471.189.874-68,72177-099,Novais,AC,Brasil,F,(031) 2742 5415,47118987468@exemplo.com.br,2024-03-12
083fca00-34d9-47b9-ad0d-b95a1acfd249,Thiago Araújo,1984-11-01,559.202.470-07,90648-628,Fernandes do Norte,PB,Brasil,M,+55 71 6337-1277,55920247007@exemplo.com.br,2024-02-01
7878cc74-92aa-49ac-9e4d-52bad50c31d1,Larissa Freitas,1941-04-22,669.215.965-98,15010-571,Cavalcante,MG,Brasil,F,(071) 6790-0313,66921596598@exemplo.com.br,2023-10-17
6dd89503-565e-4c5f-8953-87c586c62409,Clarice Vasconcelos,1970-03-19,399.021.059-82,42086820,Gomes,PI,Brasil,F,+55 (071) 8724 5882,39902105982@exemplo.com.br,2025-08-24
9e5e47d6-1e10-4883-99cd-37fc10d363b2,Felipe Cirino,1975-04-24,589.667.460-44,30008-576,das Neves de Nunes,SP,Brasil,F,0900 321 1076,58966746044@exemplo.com.br,2025-04-21
9c7ffe87-3216-46f1-8355-b9b4b5d34a58,Juan Nunes,1995-02-26,373.336.905-90,67004-801,Novais,BA,Brasil,M,+55 (061) 9569 5972,37333690590@exemplo.com.br,2023-11-11
460f1d99-3e76-4655-8ff8-65b13ecfdf81,Dr. José Miguel Camargo,2007-04-24,393.574.227-49,76074918,Andrade de Pires,TO,Brasil,M,(021) 6076-5029,39357422749@exemplo.com.br,2024-01-11
84533110-c74e-4633-b44f-19f1209b588f,Ana Sampaio,1962-05-19,761.234.372-17,66591119,Duarte Verde,AP,Brasil,M,+55 (084) 2581 8307,76123437217@exemplo.com.br,2023-11-27
ec0a5cbb-7e29-45d3-a4ec-e7b0b7f90af1,Ana Clara Farias,1975-01-26,291.510.935-74,18258645,Aparecida do Sul,RO,Brasil,F,(011) 0965 6894,29151093574@exemplo.com.br,2023-12-27
6cf7247e-e0e6-42e4-b363-768260f53a8c,Yan Abreu,1955-07-16,578.922.135-49,70409058,Abreu Verde,AC,Brasil,F,84 5639-7408,57892213549@exemplo.com.br,2025-02-11
3676c610-89cb-4177-ba71-c4c978b1415a,Maria Júlia Abreu,1980-09-12,072.806.347-28,89909-490,Vieira,MG,Brasil,M,61 0858-4875,07280634728@exemplo.com.br,2023-12-23
d80f552e-f81b-4948-8c38-c235d208d86b,Nathan Porto,1950-03-10,384.362.863-30,60325882,Pimenta da Praia,TO,Brasil,F,+55 (061) 0965 2974,38436286330@exemplo.com.br,2025-04-10
a2528647-f491-4127-8317-19e173a42895,Ian Peixoto,1977-03-29,002.667.508-37,27155798,Carvalho de Goiás,PA,Brasil,M,81 3179-1227,00266750837@exemplo.com.br,2024-07-30
c0059b85-8c4b-49a1-9e52-8c2845f0648f,Thales da Luz,1984-12-11,736.296.797-79,91524-789,Carvalho,CE,Brasil,F,11 3303-0552,73629679779@exemplo.com.br,2025-08-15
6dd25972-3e15-4660-84d1-3513fb514816,Zoe Azevedo,1950-09-21,277.047.688-45,09602028,Melo,GO,Brasil,F,+55 61 0876 0959,27704768845@exemplo.com.br,2024-12-05
edd5f99b-d5ec-433c-9034-0fd55c35afa4,Brenda Ribeiro,1981-04-20,190.540.470-95,56906605,Mendes da Serra,GO,Brasil,F,51 8727 4021,19054047095@exemplo.com.br,2024-09-01
3ed6190c-ed04-4f44-bca2-e0bfb08ff75e,Mariana Garcia,1993-01-12,063.985.882-09,15797650,Nunes do Amparo,PI,Brasil,F,(041) 5425 2828,06398588209@exemplo.com.br,2024-03-06
ad37715f-bb6b-4360-8ffd-c11ec862a442,Dra. Ana Beatriz Rezende,1976-12-23,794.623.691-31,62298095,Pimenta,ES,Brasil,M,+55 (041) 8057-6196,79462369131@exemplo.com.br,2025-06-23
27828ab7-17f7-4057-93c8-66e85869585e,Kaique Almeida,1971-03-04,154.494.731-23,77474694,Nogueira,ES,Brasil,F,84 6337 3435,15449473123@exemplo.com.br,2025-06-18
67452d10-1c96-4287-b0fa-704e9c456287,Maria Eduarda Sousa,1980-09-06,581.753.716-43,70279353,Pires,SE,Brasil,F,61 1136 8836,58175371643@exemplo.com.br,2025-05-04
93fa2121-4276-46d7-8064-2eb7202d92d0,Vitória Borges,1936-09-29,102.718.956-81,03799-323,Brito,TO,Brasil,M,(061) 2704 9555,10271895681@exemplo.com.br,2024-05-13
4f50fda1-db19-4f90-a626-331b85e63fe3,Helena Albuquerque,1994-07-30,501.784.012-13,46563-041,Cassiano da Mata,SP,Brasil,M,21 0691-7140,50178401213@exemplo.com.br,2025-08-02
8d8aa0c6-0751-4224-a9c8-ac00cd0fc2b1,Alexandre da Cruz,1939-06-23,341.716.095-11,15564-722,Cunha,PR,Brasil,M,+55 (031) 3135-0752,34171609511@exemplo.com.br,2024-02-25
0e6116ec-c3ae-4db9-949b-9d5bff9efb02,Ryan Cardoso,1991-10-26,171.803.268-28,55617754,Barros,MT,Brasil,F,+55 41 3042 6564,17180326828@exemplo.com.br,2025-05-18
5fd1b0a2-a854-4bce-926a-e6c1dd0e4f91,Srta. Sarah Pinto,1946-04-21,828.172.246-04,87577-913,Cirino de Vargas,DF,Brasil,M,+55 (051) 7802-5130,82817224604@exemplo.com.br,2024-02-27
982a1298-db88-46e2-9c97-36971db134b1,Felipe Pinto,1990-12-09,003.599.981-75,04001851,da Paz,PA,Brasil,F,+55 51 0087 0879,00359998175@exemplo.com.br,2024-09-18
e7e4d57c-bc38-4503-98d3-1eb33d2a366e,Luan Moura,1989-12-27,247.251.760-84,57070782,Moreira,MA,Brasil,M,0500-053-1618,24725176084@exemplo.com.br,2024-01-13
9f7d817d-6c9d-41fd-81da-4bc262d71014,Luiza Ferreira,1946-06-21,499.046.867-48,00269151,Andrade da Serra,SP,Brasil,M,+55 81 6511-3879,49904686748@exemplo.com.br,2025-03-29
b78b603a-ffe2-4481-a0a8-f00f2cb3657d,Lucas Gabriel Nunes,1940-08-28,107.831.997-24,08275850,Cardoso,AM,Brasil,M,84 0059-0615,10783199724@exemplo.com.br,2023-10-28
c57a467f-aa1d-4e13-9988-49b63ded2837,Davi Carvalho,1974-06-06,295.801.880-06,54814101,Viana,SE,Brasil,M,(011) 7488-6064,29580188006@exemplo.com.br,2024-05-28
16e985f1-856a-41c8-9550-97caf604c0f4,João Nunes,1989-01-10,339.898.001-13,52635-426,Fonseca,MS,Brasil,F,+55 (021) 0367 9974,33989800113@exemplo.com.br,2024-11-24
9f8ac009-6764-4fab-88ea-75da5401d5c0,Matheus Machado,1940-05-10,397.046.465-80,34107-296,Costa,RJ,Brasil,F,+55 (031) 6532 9783,39704646580@exemplo.com.br,2025-09-22
57290217-3dbf-4c1c-a2f5-a8bafcab24b8,Dra. Hellena Ribeiro,1980-11-12,519.053.187-96,66666-486,Azevedo da Mata,AL,Brasil,M,+55 41 2401 0794,51905318796@exemplo.com.br,2024-01-08
2b9f1699-e56e-4ccf-a381-5edbbb81b78b,Davi Lucas Duarte,1955-02-03,196.097.892-12,39872932,Pastor,RS,Brasil,F,+55 11 4666 7655,19609789212@exemplo.com.br,2024-09-30
d6a77782-ece5-46b5-9941-057db6dff352,Antônio Pinto,1980-11-11,262.821.088-75,22800-906,Borges,PB,Brasil,M,+55 51 0327 9151,26282108875@exemplo.com.br,2025-03-22
9492bb17-ad5c-4083-8044-7291e859030b,Larissa Moraes,1941-07-26,693.389.411-67,99663-457,Cardoso,ES,Brasil,F,(084) 9008-4679,69338941167@exemplo.com.br,2024-07-08
56e7cfb1-459a-4d99-8305-0cf7a151e7f7,Ísis Silva,1958-05-25,398.671.028-69,96099-569,Fogaça,MG,Brasil,M,(051) 9061 2939,39867102869@exemplo.com.br,2024-01-15
e6deb15e-71a8-4476-b9f2-9449b37f3ed7,Sra. Isis Barros,1966-06-28,903.080.971-00,28857294,Brito,DF,Brasil,M,31 1922 2834,90308097100@exemplo.com.br,2025-06-03
cabb1aed-e758-48b9-9b6c-2106d4fca5a6,José Costa,1939-05-25,787.078.156-03,72093338,Sampaio do Norte,AM,Brasil,M,+55 (061) 4518-7287,78707815603@exemplo.com.br,2025-03-20
7c8e1dd0-cc1e-4f2f-add7-4c378e287ab9,Luara Vargas,1961-10-25,664.669.408-17,03132290,Leão,RR,Brasil,M,+55 81 4054 5422,66466940817@exemplo.com.br,2024-10-04
c2b155de-2e2c-4521-9b9e-f5a5511b3899,Liz Duarte,1984-06-18,061.833.673-29,78430-489,Dias do Amparo,AL,Brasil,F,0800 841 3694,06183367329@exemplo.com.br,2024-12-28
8aaca308-5ebc-483e-b7d5-c9dba070145d,Miguel Monteiro,1989-07-22,096.021.721-18,76356570,da Mota de Goiás,RO,Brasil,F,84 5293-6445,09602172118@exemplo.com.br,2024-03-19
eef7d4d1-7e0a-49b8-9fea-36e490ded3a9,Maria Cecília Cavalcanti,1982-08-06,920.304.459-97,85663025,Sampaio,MG,Brasil,M,+55 (031) 9477 4386,92030445997@exemplo.com.br,2025-07-15
63bf84f3-23b0-4ffe-8b75-ee4c9bffecf4,Maria Cecília Alves,1946-05-02,836.514.510-08,26866-341,Nunes Alegre,DF,Brasil,M,81 5894-6667,83651451008@exemplo.com.br,2025-06-02
6e3bf874-26cd-4b29-98a2-d801f829199b,Felipe da Luz,1951-11-08,516.622.417-88,41871-801,Vargas Verde,PE,Brasil,F,+55 81 7392-3672,51662241788@exemplo.com.br,2025-04-07
7ddd67e1-f58d-4053-aa84-d6a1cc0db2a5,Ravi Lucca Azevedo,1969-08-07,550.883.780-08,81175-258,da Paz,SP,Brasil,M,+55 21 3200-2082,55088378008@exemplo.com.br,2025-05-13
